# x y z nx ny nz
0.107882 -0.020385 0.064643 -0.024301 -0.992516 0.119671
0.107230 -0.013184 0.084890 0.065571 -0.867151 0.493709
0.002124 0.011532 0.022046 -0.901556 -0.093350 -0.422472
0.068020 0.044701 0.002017 -0.025564 0.001045 -0.999673
0.132752 0.039061 0.044738 0.584972 0.671479 -0.454888
0.117254 -0.005172 0.012213 0.333529 -0.814928 0.473974
0.150867 0.017939 0.117755 0.832549 0.048273 0.551845
0.094356 0.028946 0.001649 -0.083691 0.043594 -0.995538
0.111739 0.019107 0.014991 0.862374 0.052557 0.503537
0.019859 0.032076 0.013624 -0.121061 0.878670 -0.461826
0.105993 0.014282 0.001983 0.576411 0.099805 -0.811042
0.132411 0.048935 0.079344 -0.066470 0.459682 -0.885593
0.110828 -0.011751 0.001031 0.480674 -0.642194 -0.597109
0.089376 -0.021299 0.070838 0.175752 -0.970626 0.164305
0.083545 0.050828 0.060348 0.643865 0.497424 0.581385
0.123319 0.043598 0.095396 -0.524952 0.797105 0.298411
0.081158 -0.021063 0.145246 0.620072 -0.783967 -0.030107
0.106678 0.041185 0.033350 0.539272 0.825427 -0.166900
0.136637 -0.026834 0.135709 0.608680 0.325302 0.723662
0.038195 0.020179 0.001946 0.179292 -0.305485 -0.935165
0.077903 -0.024614 0.064694 0.188573 -0.393218 0.899900
0.048276 -0.019536 0.002918 -0.373319 -0.481946 -0.792692
0.062949 0.027156 0.005949 0.018602 0.090415 -0.995730
0.139825 -0.034395 0.134840 0.926530 0.173258 0.333952
0.059708 0.054861 0.019274 -0.321968 0.894268 -0.310839
0.008833 0.025299 0.036958 -0.110130 0.640721 0.759834
0.045707 -0.020269 0.069052 -0.031346 -0.936859 0.348300
0.128386 -0.003861 0.001081 0.473591 -0.262597 -0.840687
0.084977 -0.014528 0.130654 0.034453 -0.764739 -0.643418
0.140790 0.049171 0.106284 0.316725 0.779105 0.540999
0.139687 -0.036312 0.136218 0.926530 0.173258 0.333952
0.148915 0.007397 0.054811 0.949447 -0.100237 -0.297494
0.123669 -0.003460 0.009575 0.403435 -0.558073 0.725117
0.030052 0.024718 0.004948 -0.198896 0.368428 -0.908130
0.132171 0.042579 0.077253 -0.251323 0.251005 -0.934791
0.098991 -0.021801 0.060132 0.149595 -0.985871 0.075363
0.109382 -0.011053 0.004468 0.294203 -0.900821 0.319321
0.138432 -0.048156 0.143953 0.975077 -0.210760 0.069324
0.087774 0.016687 0.003517 -0.839369 0.057628 -0.540499
0.036208 0.035611 0.081965 -0.422704 0.752386 0.505209
0.134846 -0.005379 0.080096 0.481201 -0.852586 0.203817
0.014191 0.016585 0.043858 -0.972652 0.176423 0.151073
0.084065 -0.010838 0.151393 0.139965 0.411708 0.900503
0.043770 0.044486 0.004586 -0.418502 0.884557 -0.205952
0.110647 -0.003064 0.129454 0.676108 -0.705281 0.213206
0.093681 0.021520 0.092318 -0.256813 0.463855 0.847871
0.126571 0.044521 0.102841 -0.897539 0.433157 0.082455
0.123737 -0.016013 0.115680 -0.924074 -0.144898 -0.353684
0.125724 0.041486 0.003274 0.796994 0.603940 0.007505
0.114480 -0.016342 0.042126 -0.052756 -0.845180 -0.531872
0.104309 0.044059 0.042680 0.144733 0.985613 -0.087295
0.114380 0.026254 0.112900 -0.947688 0.318651 0.018679
0.048918 0.055440 0.035813 -0.476607 0.871260 -0.117270
0.130507 -0.055209 0.148135 0.263905 -0.349152 0.899137
0.046038 -0.014374 0.001948 -0.234057 -0.106649 -0.966356
0.011683 0.031907 0.026819 -0.358624 0.926640 0.112815
0.128362 0.028231 0.122526 0.037846 0.197516 0.979569
0.026444 0.039332 0.063142 -0.755801 0.583912 0.296329
0.147187 0.027992 0.058438 0.867308 0.477907 -0.139219
0.064286 -0.005130 0.093728 -0.043872 -0.558291 0.828485
0.151120 0.015165 0.080154 0.699305 -0.112597 -0.705900
0.149558 0.022714 0.057649 0.950016 0.247755 -0.189966
0.130061 0.011399 0.001593 0.184463 0.166256 -0.968676
0.093788 -0.026174 0.000764 0.213084 0.005197 -0.977020
0.095555 0.016236 0.001075 0.323340 0.011586 -0.946212
0.055897 -0.008110 0.091140 -0.039126 -0.605734 0.794705
0.105482 0.044318 0.002250 -0.026145 0.203826 -0.978658
0.136423 -0.042771 0.143464 0.383033 0.468196 0.796291
0.094116 0.043258 0.015399 0.573344 0.361375 0.735313
0.103656 -0.011104 0.027495 -0.020559 -0.965647 -0.259044
0.124489 -0.058765 0.133946 0.547042 -0.822679 -0.154742
0.079185 -0.006445 0.129867 -0.278619 0.695012 0.662820
0.087294 0.040823 0.029223 0.750343 0.650023 -0.120231
0.138164 -0.025200 0.133103 0.845235 0.249873 0.472378
0.125012 0.040852 0.106373 -0.822941 0.548080 -0.149585
0.103999 -0.008225 0.091004 0.011442 -0.660220 0.750985
0.121355 -0.017192 0.065505 0.350541 -0.931340 0.098629
0.080575 -0.017959 0.135186 0.201201 -0.831300 -0.518130
0.112927 0.023486 0.023173 0.842154 0.045482 -0.537316
0.026466 0.026448 0.079959 -0.787825 0.339492 0.513884
0.090844 -0.005429 0.146579 0.258766 0.594758 0.761120
0.126409 -0.040122 0.137716 -0.803009 0.162079 0.573504
0.118435 0.046622 0.058713 -0.060794 0.992358 -0.107381
0.060295 0.046219 0.002041 0.031383 0.037887 -0.998789
0.087774 -0.027853 0.008166 -0.042961 -0.978818 0.200173
0.086677 0.042303 0.032455 0.843554 0.490166 -0.219440
0.067717 0.043723 0.078510 0.049174 0.958063 0.282307
0.077498 -0.027297 0.013871 0.152186 -0.820016 -0.551737
0.122684 -0.004769 0.000872 -0.003352 -0.047416 -0.998870
0.115037 0.000112 0.109926 -0.592517 -0.805558 0.000613
0.073969 0.058428 0.054994 0.018973 0.992555 0.120314
0.074622 0.003125 0.094965 0.183357 -0.209312 0.960504
0.121946 0.043622 0.001891 0.330145 0.389790 -0.859691
0.080690 0.054854 0.039764 0.514188 0.824810 -0.235157
0.128486 -0.054876 0.135567 0.884414 -0.443548 -0.145180
0.138715 -0.025264 0.132025 0.906677 0.239197 0.347449
0.128929 0.027865 0.032580 0.505331 0.382772 -0.773386
0.131270 -0.045554 0.128427 0.967027 -0.237121 -0.092910
0.113676 -0.006745 0.011900 0.314411 -0.824272 0.470872
0.094883 0.008514 0.001490 -0.368174 -0.222296 -0.902791
0.045255 0.055038 0.045892 -0.278614 0.951687 0.129093
0.030268 -0.014468 0.022431 -0.875134 -0.439528 -0.202374
0.074200 0.057916 0.042399 0.271307 0.927307 -0.257865
0.075637 -0.036982 0.053118 -0.107021 -0.986757 0.121887
0.127101 -0.056240 0.130396 0.740695 -0.654986 -0.149547
0.039679 0.045384 0.069606 -0.474219 0.723026 0.502345
0.103697 0.044898 0.006674 -0.372463 0.915071 0.154650
0.138314 0.038409 0.052393 0.713130 0.662965 -0.227865
0.055025 -0.012651 0.002424 0.234064 0.617419 -0.751005
0.133551 -0.026203 0.137070 0.110919 0.337134 0.934900
0.015147 0.032836 0.026108 0.122770 0.912487 0.390250
0.048511 -0.008092 0.001525 -0.062159 -0.002095 -0.998064
0.076817 0.054753 0.032068 0.222614 0.945536 -0.237498
0.120271 -0.018494 0.056969 0.383137 -0.919942 0.083147
0.111065 0.022016 0.105363 -0.844631 0.333845 0.418504
0.112729 0.019609 0.013244 0.862374 0.052557 0.503537
0.122038 0.001105 0.013223 0.404073 -0.402134 0.821592
0.088912 -0.017623 0.003124 -0.056834 0.734957 -0.675728
0.013256 0.002677 0.034837 0.048202 -0.772886 0.632711
0.005149 0.006182 0.018302 -0.747111 -0.280476 -0.602627
0.125202 0.030739 0.001966 0.172556 -0.010671 -0.984942
0.137956 -0.048746 0.144052 0.541167 -0.660182 -0.520862
0.092667 0.023645 0.090848 -0.256813 0.463855 0.847871
0.105129 0.007812 0.128004 -0.546441 0.834489 0.070920
0.054826 0.041029 0.002140 -0.016225 0.032891 -0.999327
0.149242 0.013040 0.117465 0.624064 -0.312743 0.716056
0.133085 -0.019341 0.113683 0.741922 -0.214433 -0.635271
0.031499 0.043710 0.030980 -0.550799 0.832857 -0.054503
0.110435 -0.007564 0.021317 0.454909 -0.840992 -0.292901
0.035283 0.038273 0.077095 -0.421713 0.798091 0.430359
0.081208 0.013013 0.005383 -0.043181 -0.014435 -0.998963
0.120115 0.028696 0.001366 0.015397 0.023920 -0.999595
0.123816 -0.059868 0.138812 0.288320 -0.938070 -0.192082
0.077683 -0.009208 0.131809 -0.252059 0.626739 0.737336
0.140380 0.052262 0.102073 0.202675 0.823241 0.530280
0.115692 0.016840 0.000575 0.018989 -0.154432 -0.987821
0.114693 -0.001223 0.121484 0.543350 -0.837863 0.052508
0.049744 -0.008345 0.001449 0.543173 0.147766 -0.826516
0.069292 0.050883 0.006643 -0.310211 0.948447 -0.064943
0.075671 -0.037066 0.043143 -0.174091 -0.984329 0.028096
0.086093 -0.008330 0.145269 -0.771338 0.576308 -0.270011
0.056811 0.022628 0.002326 0.420534 0.371808 -0.827593
0.092304 0.024094 0.001558 -0.436449 0.135627 -0.889448
0.101640 0.022471 0.092706 0.039618 0.504509 0.862497
0.123303 -0.007680 0.087991 0.085790 -0.996135 -0.018832
0.038176 0.025045 0.002462 -0.236313 0.169363 -0.956803
0.027447 0.039530 0.024816 -0.702258 0.570297 -0.426140
0.060572 0.057216 0.058893 -0.206707 0.948850 0.238653
0.119093 0.012270 0.025096 0.289338 -0.074341 -0.954336
0.129771 0.049456 0.100448 -0.759152 0.566630 0.320340
0.003408 0.003583 0.027785 -0.862056 -0.506272 -0.023433
0.070214 -0.021381 0.135963 -0.778119 -0.273668 -0.565364
0.046344 0.003660 0.001515 0.005988 0.319587 -0.947538
0.041769 0.051759 0.053106 -0.317496 0.903983 0.286377
0.060009 -0.018699 0.076888 -0.017669 -0.975048 0.221292
0.134753 -0.038696 0.141765 0.222640 0.407123 0.885823
0.140407 0.026207 0.121594 0.247288 0.237367 0.939418
0.079339 -0.017624 0.153914 0.095907 0.137772 0.985810
0.117389 0.024949 0.027121 0.246851 0.402440 -0.881536
0.076685 -0.008284 0.129977 -0.665302 0.744835 -0.050929
0.130378 0.032916 0.121112 0.043059 0.353898 0.934292
0.134328 -0.032535 0.118615 0.977652 -0.159511 0.136943
0.134551 -0.005243 0.126043 0.414795 0.430604 0.801577
0.038217 0.048750 0.035549 -0.699164 0.662283 -0.269353
0.019882 0.031620 0.032362 -0.869543 0.493244 -0.024580
0.097237 0.041579 0.027853 -0.255349 0.944578 -0.206322
0.115431 0.037641 0.085018 -0.676806 0.670216 -0.304539
0.040116 0.038871 0.004014 -0.565458 0.181023 -0.804667
0.073566 -0.026818 0.149404 0.507508 -0.818775 0.268406
0.130834 -0.047127 0.122562 0.949105 -0.314141 0.022679
0.124971 0.000063 0.120052 -0.691340 -0.368018 0.621781
0.035689 0.043605 0.021477 -0.476647 0.725728 -0.496111
0.086056 -0.008911 0.150029 0.327797 0.349972 0.877536
0.103186 -0.008626 0.132474 0.555124 -0.823760 0.115134
0.108277 0.026101 0.098181 -0.859741 0.316662 0.400712
0.101818 0.042482 0.068459 -0.113805 0.957437 0.265260
0.133624 0.051311 0.102461 -0.429843 0.844884 0.318443
0.095732 0.018948 0.001182 0.486858 -0.028958 -0.873001
0.019999 0.030669 0.012072 -0.317599 0.556726 -0.767585
0.056535 0.055192 0.061309 -0.292251 0.856247 0.425947
0.102713 0.042987 0.034902 0.368095 0.920600 -0.130392
0.060635 0.048353 0.007170 -0.211681 0.976738 0.034250
0.126991 -0.057005 0.133418 0.797513 -0.591402 -0.119234
0.122530 -0.025986 0.126507 -0.996225 0.022083 0.083956
0.149488 0.010175 0.056815 0.975017 -0.208750 0.075923
0.093401 -0.026417 0.042835 0.888730 -0.347656 -0.298822
0.141331 0.053987 0.096724 0.306374 0.942064 0.136568
0.015855 -0.004477 0.019599 -0.355224 -0.911781 -0.206084
0.127354 -0.055476 0.128194 0.731144 -0.666117 -0.147368
0.084891 0.047697 0.061709 0.587003 0.533528 0.608913
0.076341 -0.037005 0.039555 -0.067426 -0.985650 -0.154751
0.052274 -0.028441 0.060472 -0.372169 -0.739261 0.561234
0.133264 -0.037552 0.117936 0.900699 -0.242347 -0.360568
0.129907 -0.049564 0.122826 0.791311 -0.565870 -0.231557
0.092110 -0.004463 0.134317 -0.609115 0.786383 0.102869
0.095768 -0.021452 0.046153 0.941041 -0.279481 -0.190609
0.092050 -0.003956 0.121066 -0.356335 -0.294173 -0.886842
0.026184 0.024348 0.005821 -0.351657 0.296234 -0.888022
0.113672 -0.006434 0.025180 0.710561 -0.667321 -0.223128
0.025187 0.000180 0.077660 -0.813741 -0.247502 0.525898
0.091497 0.048523 0.002185 0.049715 0.047898 -0.997614
0.042787 -0.014707 0.004248 -0.623621 -0.456199 -0.634807
0.109499 0.003662 0.132804 0.511534 0.403138 0.758824
0.069159 0.004366 0.005793 -0.001688 -0.025891 -0.999663
0.058038 0.027274 0.096486 -0.025346 0.460521 0.887287
0.055135 0.052331 0.016405 -0.210827 0.805726 -0.553495
0.139180 -0.028803 0.132696 0.935567 0.172087 0.308382
0.105207 -0.009127 0.020056 0.298571 -0.944338 -0.138137
0.063707 0.049011 0.009362 -0.252560 0.955872 0.150075
0.123660 -0.047095 0.137106 -0.824206 0.328637 0.461174
0.077677 0.056565 0.039958 0.226740 0.944663 -0.237066
0.121454 0.005867 0.026682 0.278010 -0.164499 -0.946388
0.077502 0.055435 0.035518 0.219326 0.948775 -0.227427
0.072037 -0.016032 0.135586 -0.529585 0.665303 0.526224
0.034839 0.023389 0.002930 -0.182671 0.205083 -0.961547
0.056770 -0.026540 0.014270 -0.386977 -0.709158 -0.589358
0.100646 0.042456 0.028342 0.088469 0.977669 -0.190623
0.119378 0.001404 0.026861 0.334814 -0.253053 -0.907669
0.109273 -0.013245 0.001218 0.511234 -0.593693 -0.621424
0.123967 -0.025452 0.130192 -0.884310 0.132905 0.447584
0.104261 0.007128 0.125006 -0.550439 0.783275 0.288957
0.112864 0.005623 0.129745 0.567972 0.348305 0.745715
0.128353 0.046266 0.080047 -0.550622 0.325987 -0.768471
0.018913 0.004605 0.069366 -0.926319 -0.182470 0.329604
0.111192 0.022871 0.000874 0.034020 0.045159 -0.998400
0.057804 -0.032213 0.055733 -0.327730 -0.928088 0.176762
0.078281 0.052912 0.012055 -0.306605 0.884589 0.351419
0.128358 0.022694 0.029615 0.485827 0.438412 -0.756152
0.139265 -0.043007 0.140985 0.832484 0.179901 0.524029
0.017650 0.033959 0.019108 -0.110127 0.940303 -0.322028
0.027754 -0.009110 0.073295 -0.583650 -0.609819 0.536165
0.015723 0.030512 0.030120 0.275143 0.776043 0.567498
0.107116 0.009084 0.126586 -0.216178 0.885964 0.410287
0.131998 -0.014240 0.111602 0.396271 -0.233261 -0.888008
0.083701 0.056333 0.051676 0.590306 0.786437 0.181813
0.092114 0.002790 0.092286 -0.351943 -0.120051 0.928291
0.021567 0.005469 0.006271 -0.445110 -0.146736 -0.883372
0.106963 0.013056 0.099665 -0.739096 -0.045537 0.672059
0.122540 0.038646 0.111580 -0.402527 0.904612 -0.140174
0.133443 -0.021517 0.135022 0.135082 0.409621 0.902199
0.071495 -0.023111 0.001812 -0.143070 -0.643087 -0.752310
0.033262 0.023441 0.003276 -0.302980 0.295377 -0.906066
0.075693 0.044906 0.070221 0.027044 0.942539 0.332999
0.085484 0.024426 0.090702 0.328585 0.357481 0.874208
0.055435 0.057296 0.032903 -0.201828 0.977705 0.057944
0.122309 0.045789 0.061191 0.288813 0.897857 0.332324
0.021114 0.033544 0.017413 0.073478 0.996261 -0.045434
0.050083 0.056220 0.052145 -0.492847 0.856922 -0.150952
0.112278 0.026064 0.001055 0.034020 0.045160 -0.998400
0.138458 -0.033605 0.132460 0.549920 -0.405477 -0.730190
0.042794 0.054166 0.044943 -0.453838 0.890328 -0.036689
0.078845 0.049029 0.018914 0.600531 0.784165 -0.156361
0.084312 -0.016502 0.149787 0.590608 -0.692172 0.414825
0.054411 -0.014479 0.001477 0.074511 0.279185 -0.957342
0.100512 -0.015650 0.038627 -0.162348 -0.911173 -0.378692
0.049314 0.053034 0.022580 -0.462708 0.806384 -0.368301
0.136999 -0.008317 0.125200 0.880591 0.187555 0.435182
0.127580 0.050059 0.094747 -0.689244 0.609756 0.391331
0.047888 -0.014283 0.001665 -0.096814 -0.068910 -0.992914
0.127326 -0.022035 0.113890 -0.451669 -0.298948 -0.840610
0.036331 -0.022825 0.027497 -0.599959 -0.798014 0.056774
0.133902 -0.034634 0.119154 0.974817 -0.158401 0.156973
0.139812 -0.037609 0.136482 0.969640 -0.118580 -0.213864
0.029590 -0.015581 0.026343 -0.706879 -0.605895 -0.364984
0.130803 -0.008360 0.128288 -0.304913 0.434815 0.847327
0.072479 -0.025913 0.149909 -0.775734 0.088849 0.624775
0.100200 0.004181 0.117708 -0.584256 0.528357 -0.616023
0.043522 -0.013176 0.002425 -0.562477 -0.217414 -0.797716
0.105159 -0.014935 0.080690 -0.023009 -0.883700 0.467488
0.029929 0.041091 0.066203 -0.630995 0.687269 0.359870
0.058696 -0.024193 0.065514 -0.187793 -0.422734 0.886583
0.132467 0.002383 0.123158 -0.008497 0.438374 0.898753
0.060274 0.055437 0.020357 -0.321013 0.895615 -0.307935
0.088531 0.040023 0.001902 -0.077147 -0.038572 -0.996273
0.146917 0.008697 0.049414 0.959428 -0.108034 -0.260434
0.091147 -0.031414 0.043086 0.737361 -0.620906 -0.266035
0.127705 0.041820 0.069924 0.293333 0.901243 0.318931
0.027622 0.042961 0.049865 -0.715978 0.694941 -0.066576
0.090015 -0.004191 0.144032 -0.718960 0.655720 0.230495
0.068455 0.049975 0.010942 -0.311095 0.878008 0.363760
0.019464 -0.000997 0.011618 -0.389885 -0.676465 -0.624808
0.086996 0.045383 0.039183 0.828607 0.481082 -0.286306
0.090469 0.009824 0.092899 -0.125787 -0.143813 0.981578
0.135937 -0.022207 0.118825 0.971645 -0.131803 0.196301
0.056139 -0.032802 0.039874 -0.174110 -0.959715 -0.220529
0.086589 -0.028537 0.059817 0.545545 -0.457878 0.701946
0.052087 -0.009818 0.003181 0.536963 0.381491 -0.752419
0.089194 -0.027419 0.001378 -0.184138 -0.425761 -0.885901
0.032996 0.034090 0.009531 -0.707886 0.306007 -0.636599
0.056638 0.042986 0.079192 -0.300954 0.928864 0.215960
0.141649 0.045466 0.078327 0.156306 0.449175 -0.879665
0.071702 0.054246 0.023458 0.383882 0.860670 -0.334487
0.016825 -0.001484 0.054527 -0.973857 -0.226106 0.021883
0.039704 -0.012950 0.008452 -0.831949 -0.209717 -0.513693
0.000750 0.009124 0.028446 -0.966393 -0.255861 0.024905
0.105985 0.006771 0.131361 -0.194721 0.921438 0.336208
0.063563 0.007424 0.097874 0.092699 -0.070992 0.993160
0.138400 -0.046134 0.141530 0.727724 -0.521774 -0.445163
0.098565 -0.007391 0.090196 -0.334419 -0.635023 0.696354
0.087672 0.054861 0.003350 0.197720 0.779263 -0.594690
0.067371 -0.009784 0.089598 -0.061932 -0.687843 0.723212
0.037189 0.010308 0.001754 0.227377 0.145231 -0.962916
0.092369 0.039713 0.075960 0.179206 0.853631 0.489080
0.077939 -0.031883 0.061361 0.101835 -0.612418 0.783948
0.123461 -0.059936 0.140165 0.184586 -0.982750 0.011404
0.100590 0.044614 0.055631 0.290993 0.955498 0.048432
0.121607 0.010102 0.123041 0.300728 -0.071247 0.951045
0.059497 0.055332 0.021006 -0.360662 0.886739 -0.289165
0.059997 0.015536 0.002244 0.428460 -0.076803 -0.900291
0.124591 0.027421 0.030361 0.347230 0.435083 -0.830743
0.077991 -0.020399 0.073873 -0.070112 -0.949523 0.305764
0.106523 0.043022 0.038546 0.364245 0.857199 -0.364054
0.084009 -0.018599 0.146570 0.672044 -0.711612 0.204854
0.128510 -0.053523 0.127267 0.834286 -0.540181 -0.110327
0.118436 0.005655 0.125735 0.680959 0.008880 0.732268
0.034587 0.044181 0.023881 -0.539265 0.745580 -0.391540
0.043862 0.052298 0.054749 -0.392822 0.901382 0.182215
0.142237 0.003814 0.117684 0.656688 -0.589212 0.470734
0.076362 0.051402 0.020775 0.205168 0.827361 -0.522857
0.011210 0.020843 0.039418 0.285341 0.331915 0.899118
0.043103 0.044731 0.011943 -0.274450 0.939796 0.203620
0.053497 0.053745 0.019852 -0.269160 0.924812 -0.268841
0.142344 0.001580 0.111325 0.806246 -0.560302 0.189812
0.043294 0.044209 0.004675 -0.569354 0.705748 -0.421611
0.139051 -0.034557 0.137108 0.895614 0.226335 0.382947
0.111614 0.034587 0.093227 -0.777624 0.597460 0.195812
0.071517 -0.027853 0.146637 -0.094387 -0.966978 0.236736
0.106394 -0.005768 0.132887 0.632360 -0.712762 0.303466
0.144111 0.002117 0.080119 0.625507 -0.653371 -0.426437
0.143172 0.053029 0.097079 0.533870 0.835794 0.128185
0.119211 -0.005215 0.096687 -0.292021 -0.954205 0.064929
0.084684 -0.014140 0.082194 -0.017495 -0.862189 0.506284
0.078607 -0.023329 0.000762 -0.052778 -0.216135 -0.974936
0.044006 0.044165 0.003999 -0.397285 0.554549 -0.731191
0.124899 -0.058898 0.144835 0.110486 -0.962147 0.249130
0.047547 0.039971 0.002119 0.010051 0.052384 -0.998576
0.123411 0.017925 0.001319 0.324161 0.358061 -0.875621
0.141783 0.009464 0.039979 0.813853 -0.027179 -0.580435
0.094848 -0.001641 0.131712 -0.469764 0.800435 0.372325
0.118607 0.039394 0.097410 -0.525289 0.766186 0.370176
0.112064 -0.012153 0.036129 -0.068279 -0.800565 -0.595343
0.124087 -0.019139 0.115971 -0.908768 -0.149579 -0.389574
0.134655 -0.029925 0.119423 0.968219 -0.191897 0.160399
0.134483 -0.010047 0.128669 0.460179 0.463383 0.757306
0.003649 0.023372 0.036177 -0.648854 0.572369 0.501381
0.075539 0.044032 0.074705 0.139175 0.966902 0.213849
0.091472 0.043276 0.001818 0.030640 0.081265 -0.996221
0.082469 -0.016729 0.151744 0.652422 -0.129093 0.746780
0.127619 -0.057996 0.146056 0.268829 -0.927608 0.259373
0.091055 -0.010696 0.146567 0.616544 -0.249067 0.746887
0.056537 0.017666 0.001580 0.027129 0.066383 -0.997425
0.078726 -0.025622 0.002743 -0.268802 -0.947210 -0.174751
0.038392 0.048088 0.026581 -0.548376 0.819220 -0.167818
0.131648 -0.031381 0.138515 -0.145408 0.305962 0.940874
0.044690 0.015672 0.095975 -0.418362 0.018604 0.908090
0.106138 0.039567 0.001751 -0.005166 0.027173 -0.999617
0.129682 -0.001402 0.001173 0.190422 -0.112319 -0.975256
0.120014 0.041795 0.001756 0.020175 0.035353 -0.999171
0.020934 0.032963 0.030153 -0.821178 0.551711 -0.145882
0.120806 0.040075 0.075733 -0.021339 0.858360 0.512603
0.130590 -0.010503 0.129299 -0.290684 0.429504 0.855002
0.059474 -0.021374 0.001798 -0.094113 -0.395461 -0.913648
0.045295 -0.027134 0.024861 -0.236106 -0.971697 -0.007605
0.009531 -0.001014 0.020165 -0.662261 -0.697473 -0.273755
0.147669 0.031677 0.080152 0.460202 -0.210445 -0.862512
0.061363 0.054781 0.018877 -0.064252 0.891922 -0.447602
0.117039 0.003844 0.126894 0.816060 -0.322674 0.479507
0.150034 0.019083 0.065903 0.989006 0.135058 -0.060213
0.043727 -0.027099 0.052403 -0.452654 -0.890905 0.037317
0.038028 0.039279 0.006150 -0.707276 0.332709 -0.623751
0.040713 0.030570 0.002426 -0.367676 0.099263 -0.924641
0.095738 0.018872 0.001188 0.486858 -0.028958 -0.873001
0.133748 0.042361 0.058449 0.490354 0.868782 -0.069071
0.126968 0.040081 0.041297 0.369856 0.767207 -0.524023
0.126554 -0.016771 0.056152 0.384811 -0.914383 0.125797
0.134716 -0.006666 0.092640 0.177269 -0.982320 -0.060194
0.130082 0.011652 0.001640 0.326269 0.305206 -0.894650
0.059231 0.044266 0.075440 -0.227165 0.963135 0.144107
0.140229 0.037889 0.076307 0.317819 0.051626 -0.946745
0.090727 0.017416 0.001394 -0.511851 -0.107827 -0.852280
0.136656 -0.020183 0.123781 0.705278 -0.380048 -0.598453
0.104149 0.023228 0.000466 -0.270611 -0.246958 -0.930474
0.027867 -0.016188 0.058234 -0.608094 -0.735521 0.298715
0.077596 0.043550 0.003662 0.187148 -0.704923 -0.684149
0.033778 -0.020668 0.055519 -0.542434 -0.830448 0.126969
0.087887 0.039682 0.026061 0.727923 0.682376 -0.067024
0.072844 -0.035427 0.056834 -0.156131 -0.921093 0.356667
0.109704 0.008502 0.105503 -0.971658 -0.164637 0.169633
0.104777 0.015314 0.096884 -0.755006 0.062804 0.652703
0.013326 0.032551 0.026746 -0.358624 0.926640 0.112815
0.019477 0.031447 0.055848 -0.860666 0.498275 0.104770
0.116858 -0.001170 0.021444 0.905456 -0.421885 0.046497
0.027186 0.006380 0.082771 -0.806176 -0.058462 0.588781
0.064462 -0.019271 0.077975 -0.116716 -0.825136 0.552746
0.116191 -0.005677 0.091883 -0.051508 -0.765159 0.641778
0.137528 -0.044380 0.143879 0.568746 0.389798 0.724283
0.126785 -0.036924 0.119046 -0.693538 -0.300895 -0.654574
0.123953 0.025055 0.002127 0.514453 -0.673035 -0.531378
0.129941 -0.020800 0.134019 -0.414882 0.361266 0.835081
0.054740 0.050263 0.013647 -0.197987 0.636439 -0.745484
0.069616 -0.021974 0.070445 -0.078729 -0.964634 0.251562
0.110150 -0.006567 0.092020 0.195719 -0.621006 0.758977
0.113525 0.024414 0.109973 -0.957990 0.225196 0.177599
0.123273 0.037517 0.012216 0.681208 0.210761 0.701096
0.051822 0.026395 0.001924 0.367620 0.243972 -0.897404
0.083437 -0.006329 0.131224 -0.236982 0.636356 0.734092
0.122626 0.031795 0.121284 -0.261111 0.294017 0.919443
0.059031 0.054178 0.018010 -0.321968 0.894268 -0.310839
0.108740 -0.004832 0.000764 -0.008740 -0.010452 -0.999907
0.132429 0.004979 0.005328 0.874527 -0.080073 0.478321
0.052248 0.046650 0.003255 -0.139428 0.837893 -0.527726
0.101588 -0.010741 0.001150 -0.336070 0.199551 -0.920454
0.123797 -0.059826 0.138577 0.288320 -0.938070 -0.192082
0.121105 0.028395 0.011102 0.461914 -0.503313 0.730282
0.135127 -0.009568 0.113286 0.792485 -0.189207 -0.579801
0.136635 0.016304 0.034877 0.650179 0.118724 -0.750448
0.002690 0.005269 0.032420 -0.889122 -0.416736 0.189193
0.112760 0.045860 0.047907 -0.124945 0.947656 -0.293830
0.121635 0.039344 0.100335 -0.461574 0.734540 0.497394
0.124456 0.046159 0.057445 0.294929 0.955239 -0.023153
0.063965 -0.018294 0.079328 -0.116718 -0.825137 0.552743
0.147323 0.049468 0.094841 0.754792 0.635991 0.160634
0.073266 -0.020964 0.144967 -0.771638 0.523790 0.360858
0.089815 0.011033 0.002918 -0.217192 -0.272715 -0.937259
0.131187 -0.007981 0.039095 0.525961 -0.515620 -0.676388
0.084561 -0.009462 0.147185 -0.762468 0.586396 -0.273462
0.128614 -0.011772 0.128970 -0.493133 0.395461 0.774875
0.072665 -0.015616 0.081872 0.103267 -0.823020 0.558547
0.153301 0.027117 0.097137 0.921418 0.228493 0.314293
0.049463 0.041981 0.076425 0.083251 0.891906 0.444493
0.070206 0.058999 0.042926 0.298426 0.935850 -0.187422
0.000659 0.012290 0.034504 -0.982178 -0.146380 0.117897
0.118000 0.003177 0.124952 0.783368 -0.308644 0.539513
0.116566 0.020052 0.000929 0.034019 0.045159 -0.998400
0.125380 0.017865 0.002351 0.478544 0.544997 -0.688458
0.051465 -0.022859 0.009902 -0.068835 -0.904748 -0.420349
0.125019 -0.059437 0.140149 0.582256 -0.805497 -0.110233
0.069126 -0.006249 0.092523 0.101881 -0.536329 0.837837
0.151837 0.021873 0.115683 0.986207 0.038341 0.161017
